tenant,id,name,description,comments,isEveryoneWorkgroup,isAdministratorWorkgroup,users,allowedRoles,deniedRoles
P2V_TRAINING,65,Objects.unlock,Objects.unlock,,False,False,,,
P2V_TRAINING,41,P2V.admin,Plan2Value administrators,permissions to almost everything,False,False,,,
P2V_TRAINING,20,P2V.base,P2V base access,user are allowed to update their project data,False,False,,,
P2V_TRAINING,7,P2V.developer,Group of internal/external developers,all external AUCERNA experts to support ,False,False,,,
P2V_TRAINING,6,PetroVR,PetroVR user,Users are allowed to use Economics as a Service ; DataLoader,False,False,,,
P2V_TRAINING,25,Portfolio,Portfolio user,Portfolio power user in HO,False,False,,,
P2V_TRAINING,37,Reporting,External Data interface using Odata,permissions to use Odata as interface,False,False,,,
P2V_TRAINING,69,Reserves.Approver,Reserves.Approver,,False,False,,,
P2V_TRAINING,66,Reserves.base,Reserves.base,,False,False,,,
P2V_TRAINING,32,Reserves.key,Resources/Reserves key user,Reserves key user  + QREs,False,False,,,
P2V_TRAINING,31,Reserves.power,Resources/Reserves power user HO,Reserves power user in Headoffice,False,False,,,
P2V_TRAINING,68,Reserves.Security,Reserves.useradmin + Reserves.DataAdmin,,False,False,,,
P2V_TRAINING,79,temp.adjust.admin,temp.adjust.admin,,False,False,,,
P2V_TRAINING,86,temp.adjust.admin.deny,temp.adjust.admin.deny,,False,False,,,
P2V_TRAINING,80,temp.adjust.admin.readonly,temp.adjust.admin.readonly,,False,False,,,
P2V_TRAINING,73,temp.adjust.eco,temp.adjust.eco,,False,False,,,
P2V_TRAINING,75,temp.adjust.eco.deny,temp.adjust.eco.deny,,False,False,,,
P2V_TRAINING,74,temp.adjust.eco.readonly,temp.adjust.eco.readonly,,False,False,,,
P2V_TRAINING,76,temp.adjust.ecoresults,temp.adjust.ecoresults,,False,False,,,
P2V_TRAINING,78,temp.adjust.ecoresults.deny,temp.adjust.ecoresults.deny,,False,False,,,
P2V_TRAINING,77,temp.adjust.ecoresults.readonly,temp.adjust.ecoresults.readonly,,False,False,,,
P2V_TRAINING,81,temp.adjust.fin,temp.adjust.fin,,False,False,,,
P2V_TRAINING,87,temp.adjust.fin.deny,temp.adjust.fin.deny,,False,False,,,
P2V_TRAINING,82,temp.adjust.fin.readonly,temp.adjust.fin.readonly,,False,False,,,
P2V_TRAINING,83,temp.adjust.input,temp.adjust.input,,False,False,,,
P2V_TRAINING,85,temp.adjust.input.deny,temp.adjust.input.deny,,False,False,,,
P2V_TRAINING,84,temp.adjust.input.readonly,temp.adjust.input.readonly,,False,False,,,
P2V_TRAINING,52,temp.admin,temp.admin,,False,False,,,
P2V_TRAINING,54,temp.admin.deny,temp.admin.deny,,False,False,,,
P2V_TRAINING,53,temp.admin.readonly,temp.admin.readonly,,False,False,,,
P2V_TRAINING,49,temp.economics,temp.economics,,False,False,,,
P2V_TRAINING,51,temp.economics.deny,temp.economics.deny,,False,False,,,
P2V_TRAINING,50,temp.economics.readonly,temp.economics.readonly,,False,False,,,
P2V_TRAINING,70,temp.ecoresults,temp.ecoresults,,False,False,,,
P2V_TRAINING,72,temp.ecoresults.deny,temp.ecoresults.deny,,False,False,,,
P2V_TRAINING,71,temp.ecoresults.readonly,temp.ecoresults.readonly,,False,False,,,
P2V_TRAINING,55,temp.financials,temp.financials,,False,False,,,
P2V_TRAINING,57,temp.financials.deny,temp.financials.deny,,False,False,,,
P2V_TRAINING,56,temp.financials.readonly,temp.financials.readonly,,False,False,,,
P2V_TRAINING,58,temp.input,temp.input,,False,False,,,
P2V_TRAINING,60,temp.input.deny,temp.input.deny,,False,False,,,
P2V_TRAINING,59,temp.input.readonly,temp.input.readonly,,False,False,,,
P2V_TRAINING,38,User.admin,User for useradministration,permissions to add/change users + workgroups + assignments,False,False,,,
P2V_BENCHMARK,1,Administrators,Default Admin workgroup.,This group consists all the permissions on the engine.,False,True,,,
P2V_BENCHMARK,39,Auditor,users can check auditlogs,permission to read and check audit-logs,False,False,,,
P2V_BENCHMARK,9,data.Austria,OMV BO Austria users,are allowed to see on data from BO Austria,False,False,,,
P2V_BENCHMARK,45,data.Austria.Key,data.Austria.Key,,False,False,,,
P2V_BENCHMARK,33,data.BD.project,Business Development project ,Business Development power user HO,False,False,,,
P2V_BENCHMARK,8,data.Corporate,OMV Headoffice users (corporate) ,are allowed to see data from all countries ,False,False,,,
P2V_BENCHMARK,88,data.Corporate.key,OMV Headoffice users (corporate) key ,,False,False,,,
P2V_BENCHMARK,63,data.Libya,data.Libya,,False,False,,,
P2V_BENCHMARK,64,data.Libya.key,data.Libya,,False,False,,,
P2V_BENCHMARK,10,data.Norway,OMV BO Norway users,are allowed to see on data from BO Norway,False,False,,,
P2V_BENCHMARK,46,data.Norway.Key,data.Norway.Key,,False,False,,,
P2V_BENCHMARK,12,data.Petrom,OMV Petrom users,are allowed to see on data from OMV Petrom,False,False,,,
P2V_BENCHMARK,11,data.Russia,OMV BO Russia users,are allowed to see on data from BO Russia,False,False,,,
P2V_BENCHMARK,47,data.Russia.Key,data.Russia.Key,,False,False,,,
P2V_BENCHMARK,61,data.Tunisia,OMV BO Tunisia users,,False,False,,,
P2V_BENCHMARK,62,data.Tunisia.Key,data.Tunisia.Key,,False,False,,,
P2V_BENCHMARK,21,DataFlow.key,Dataflow Key user ,Dataflow Key user in Branchoffice,False,False,,,
P2V_BENCHMARK,22,DataFlow.power,Dataflow Power user,Dataflow Power user in Headoffice,False,False,,,
P2V_BENCHMARK,40,Developer,internal & external developers,permissions needed for developers,False,False,,,
P2V_BENCHMARK,24,Economics.key,Economics key user ,Economics user in Branchoffice,False,False,,,
P2V_BENCHMARK,23,Economics.power,Economics power user,Economics power user in headoffice - global settings,False,False,,,
P2V_BENCHMARK,42,Economics.regimes,additional permission for Economics user to access Regime Library,,False,False,,,
P2V_BENCHMARK,89,Economics.unlock,additional permission for Economics user to unlock entities ,,False,False,,,
P2V_BENCHMARK,2,Everyone,Default workgroup.,This group consists only public permission on the engine.,True,False,,,
P2V_BENCHMARK,30,Financials.key,Financials key user,Controlling key user in Branchoffice,False,False,,,
P2V_BENCHMARK,29,Financials.power,Financials power user HO,Controlling power user  in Headoffice,False,False,,,
P2V_BENCHMARK,43,Financials.regimes,additional permission for Financials user to access Regime Library,,False,False,,,
P2V_BENCHMARK,44,Input.Approve,Input.Approve,,False,False,,,
P2V_BENCHMARK,48,Input.Confirm,Input.Confirm,,False,False,,,
P2V_BENCHMARK,65,Objects.unlock,Objects.unlock,,False,False,,,
P2V_BENCHMARK,4,OMV_CoreTeam,OMV Core Team Members,temp. Group for initial project phast - should disappear at later stage,False,False,,,
P2V_BENCHMARK,41,P2V.admin,Plan2Value administrators,permissions to almost everything,False,False,,,
P2V_BENCHMARK,20,P2V.base,P2V base access,user are allowed to update their project data,False,False,,,
P2V_BENCHMARK,7,P2V.developer,Group of internal/external developers,all external AUCERNA experts to support ,False,False,,,
P2V_BENCHMARK,6,PetroVR,PetroVR user,Users are allowed to use Economics as a Service ; DataLoader,False,False,,,
P2V_BENCHMARK,25,Portfolio,Portfolio user,Portfolio power user in HO,False,False,,,
P2V_BENCHMARK,37,Reporting,External Data interface using Odata,permissions to use Odata as interface,False,False,,,
P2V_BENCHMARK,69,Reserves.Approver,Reserves.Approver,,False,False,,,
P2V_BENCHMARK,66,Reserves.base,Reserves.base,,False,False,,,
P2V_BENCHMARK,32,Reserves.key,Resources/Reserves key user,Reserves key user and QREs,False,False,,,
P2V_BENCHMARK,31,Reserves.power,Resources/Reserves power user HO,Reserves power user in Headoffice,False,False,,,
P2V_BENCHMARK,68,Reserves.Security,Reserves.useradmin + Reserves.DataAdmin,,False,False,,,
P2V_BENCHMARK,79,temp.adjust.admin,temp.adjust.admin,,False,False,,,
P2V_BENCHMARK,86,temp.adjust.admin.deny,temp.adjust.admin.deny,,False,False,,,
P2V_BENCHMARK,80,temp.adjust.admin.readonly,temp.adjust.admin.readonly,,False,False,,,
P2V_BENCHMARK,73,temp.adjust.eco,temp.adjust.eco,,False,False,,,
P2V_BENCHMARK,75,temp.adjust.eco.deny,temp.adjust.eco.deny,,False,False,,,
P2V_BENCHMARK,74,temp.adjust.eco.readonly,temp.adjust.eco.readonly,,False,False,,,
P2V_BENCHMARK,76,temp.adjust.ecoresults,temp.adjust.ecoresults,,False,False,,,
P2V_BENCHMARK,78,temp.adjust.ecoresults.deny,temp.adjust.ecoresults.deny,,False,False,,,
P2V_BENCHMARK,77,temp.adjust.ecoresults.readonly,temp.adjust.ecoresults.readonly,,False,False,,,
P2V_BENCHMARK,81,temp.adjust.fin,temp.adjust.fin,,False,False,,,
P2V_BENCHMARK,87,temp.adjust.fin.deny,temp.adjust.fin.deny,,False,False,,,
P2V_BENCHMARK,82,temp.adjust.fin.readonly,temp.adjust.fin.readonly,,False,False,,,
P2V_BENCHMARK,83,temp.adjust.input,temp.adjust.input,,False,False,,,
P2V_BENCHMARK,85,temp.adjust.input.deny,temp.adjust.input.deny,,False,False,,,
P2V_BENCHMARK,84,temp.adjust.input.readonly,temp.adjust.input.readonly,,False,False,,,
P2V_BENCHMARK,52,temp.admin,temp.admin,,False,False,,,
P2V_BENCHMARK,54,temp.admin.deny,temp.admin.deny,,False,False,,,
P2V_BENCHMARK,53,temp.admin.readonly,temp.admin.readonly,,False,False,,,
P2V_BENCHMARK,49,temp.economics,temp.economics,,False,False,,,
P2V_BENCHMARK,51,temp.economics.deny,temp.economics.deny,,False,False,,,
P2V_BENCHMARK,50,temp.economics.readonly,temp.economics.readonly,,False,False,,,
P2V_BENCHMARK,70,temp.ecoresults,temp.ecoresults,,False,False,,,
P2V_BENCHMARK,72,temp.ecoresults.deny,temp.ecoresults.deny,,False,False,,,
P2V_BENCHMARK,71,temp.ecoresults.readonly,temp.ecoresults.readonly,,False,False,,,
P2V_BENCHMARK,55,temp.financials,temp.financials,,False,False,,,
P2V_BENCHMARK,57,temp.financials.deny,temp.financials.deny,,False,False,,,
P2V_BENCHMARK,56,temp.financials.readonly,temp.financials.readonly,,False,False,,,
P2V_BENCHMARK,58,temp.input,temp.input,,False,False,,,
P2V_BENCHMARK,60,temp.input.deny,temp.input.deny,,False,False,,,
P2V_BENCHMARK,59,temp.input.readonly,temp.input.readonly,,False,False,,,
P2V_BENCHMARK,38,User.admin,User for useradministration,permissions to add/change users/workgroup assignments,False,False,,,
PETROVR,1,Administrators,Default Admin workgroup.,This group consists all the permissions on the engine.,False,True,,,
PETROVR,39,Auditor,users can check auditlogs,permission to read and check audit-logs,False,False,,,
PETROVR,9,data.Austria,OMV BO Austria users,are allowed to see on data from BO Austria,False,False,,,
PETROVR,90,data.Austria.Economics,data.Austria.Economics,,False,False,,,
PETROVR,45,data.Austria.Key,data.Austria.Key,,False,False,,,
PETROVR,33,data.BD.project,Business Development project ,Business Development power user HO,False,False,,,
PETROVR,8,data.Corporate,OMV Headoffice users (corporate) ,are allowed to see data from all countries ,False,False,,,
PETROVR,95,data.Corporate.Economics,OMV Headoffice users (corporate) Economics,for each Economics Power user,False,False,,,
PETROVR,88,data.Corporate.key,OMV Headoffice users (corporate) key ,,False,False,,,
PETROVR,63,data.Libya,data.Libya,,False,False,,,
PETROVR,94,data.Libya.Economics,data.Libya.Economics,,False,False,,,
PETROVR,64,data.Libya.key,data.Libya,,False,False,,,
PETROVR,10,data.Norway,OMV BO Norway users,are allowed to see on data from BO Norway,False,False,,,
PETROVR,91,data.Norway.Economics,data.Norway.Economics,,False,False,,,
PETROVR,46,data.Norway.Key,data.Norway.Key,,False,False,,,
PETROVR,12,data.Petrom,OMV Petrom users,are allowed to see on data from OMV Petrom,False,False,,,
PETROVR,11,data.Russia,OMV BO Russia users,are allowed to see on data from BO Russia,False,False,,,
PETROVR,92,data.Russia.Economics,data.Russia.Economics,,False,False,,,
PETROVR,47,data.Russia.Key,data.Russia.Key,,False,False,,,
PETROVR,61,data.Tunisia,OMV BO Tunisia users,,False,False,,,
PETROVR,93,data.Tunisia.Economics,data.Tunisia.Economics,,False,False,,,
PETROVR,62,data.Tunisia.Key,data.Tunisia.Key,,False,False,,,
PETROVR,21,DataFlow.key,Dataflow Key user ,Dataflow Key user in Branchoffice,False,False,,,
PETROVR,22,DataFlow.power,Dataflow Power user,Dataflow Power user in Headoffice,False,False,,,
PETROVR,40,Developer,internal & external developers,permissions needed for developers,False,False,,,
PETROVR,24,Economics.key,Economics key user ,Economics user in Branchoffice,False,False,,,
PETROVR,23,Economics.power,Economics power user,Economics power user in headoffice - global settings,False,False,,,
PETROVR,42,Economics.regimes,additional permission for Economics user to access Regime Library,,False,False,,,
PETROVR,89,Economics.unlock,additional permission for Economics user to unlock entities ,,False,False,,,
PETROVR,2,Everyone,Default workgroup.,This group consists only public permission on the engine.,True,False,,,
PETROVR,30,Financials.key,Financials key user,Controlling key user in Branchoffice,False,False,,,
PETROVR,29,Financials.power,Financials power user HO,Controlling power user  in Headoffice,False,False,,,
PETROVR,43,Financials.regimes,additional permission for Financials user to access Regime Library,,False,False,,,
PETROVR,44,Input.Approve,Input.Approve,,False,False,,,
PETROVR,48,Input.Confirm,Input.Confirm,,False,False,,,
PETROVR,65,Objects.unlock,Objects.unlock,,False,False,,,
PETROVR,41,P2V.admin,Plan2Value administrators,permissions to almost everything,False,False,,,
PETROVR,20,P2V.base,P2V base access,user are allowed to update their project data,False,False,,,
PETROVR,7,P2V.developer,Group of internal/external developers,all external AUCERNA experts to support ,False,False,,,
PETROVR,6,PetroVR,PetroVR user,Users are allowed to use Economics as a Service ; DataLoader,False,False,,,
PETROVR,25,Portfolio,Portfolio user,Portfolio power user in HO,False,False,,,
PETROVR,37,Reporting,External Data interface using Odata,permissions to use Odata as interface,False,False,,,
PETROVR,69,Reserves.Approver,Reserves.Approver,,False,False,,,
PETROVR,66,Reserves.base,Reserves.base,,False,False,,,
PETROVR,32,Reserves.key,Resources/Reserves key user,Reserves key user  + QREs,False,False,,,
PETROVR,31,Reserves.power,Resources/Reserves power user HO,Reserves power user in Headoffice,False,False,,,
PETROVR,68,Reserves.Security,Reserves.useradmin + Reserves.DataAdmin,,False,False,,,
PETROVR,79,temp.adjust.admin,temp.adjust.admin,,False,False,,,
PETROVR,86,temp.adjust.admin.deny,temp.adjust.admin.deny,,False,False,,,
PETROVR,80,temp.adjust.admin.readonly,temp.adjust.admin.readonly,,False,False,,,
PETROVR,73,temp.adjust.eco,temp.adjust.eco,,False,False,,,
PETROVR,75,temp.adjust.eco.deny,temp.adjust.eco.deny,,False,False,,,
PETROVR,74,temp.adjust.eco.readonly,temp.adjust.eco.readonly,,False,False,,,
PETROVR,76,temp.adjust.ecoresults,temp.adjust.ecoresults,,False,False,,,
PETROVR,78,temp.adjust.ecoresults.deny,temp.adjust.ecoresults.deny,,False,False,,,
PETROVR,77,temp.adjust.ecoresults.readonly,temp.adjust.ecoresults.readonly,,False,False,,,
PETROVR,81,temp.adjust.fin,temp.adjust.fin,,False,False,,,
PETROVR,87,temp.adjust.fin.deny,temp.adjust.fin.deny,,False,False,,,
PETROVR,82,temp.adjust.fin.readonly,temp.adjust.fin.readonly,,False,False,,,
PETROVR,83,temp.adjust.input,temp.adjust.input,,False,False,,,
PETROVR,85,temp.adjust.input.deny,temp.adjust.input.deny,,False,False,,,
PETROVR,84,temp.adjust.input.readonly,temp.adjust.input.readonly,,False,False,,,
PETROVR,52,temp.admin,temp.admin,,False,False,,,
PETROVR,54,temp.admin.deny,temp.admin.deny,,False,False,,,
PETROVR,53,temp.admin.readonly,temp.admin.readonly,,False,False,,,
PETROVR,49,temp.economics,temp.economics,,False,False,,,
PETROVR,51,temp.economics.deny,temp.economics.deny,,False,False,,,
PETROVR,50,temp.economics.readonly,temp.economics.readonly,,False,False,,,
PETROVR,70,temp.ecoresults,temp.ecoresults,,False,False,,,
PETROVR,72,temp.ecoresults.deny,temp.ecoresults.deny,,False,False,,,
PETROVR,71,temp.ecoresults.readonly,temp.ecoresults.readonly,,False,False,,,
PETROVR,55,temp.financials,temp.financials,,False,False,,,
PETROVR,57,temp.financials.deny,temp.financials.deny,,False,False,,,
PETROVR,56,temp.financials.readonly,temp.financials.readonly,,False,False,,,
PETROVR,58,temp.input,temp.input,,False,False,,,
PETROVR,60,temp.input.deny,temp.input.deny,,False,False,,,
PETROVR,59,temp.input.readonly,temp.input.readonly,,False,False,,,
PETROVR,38,User.admin,User for useradministration,permissions to add/change users + workgroups + assignments,False,False,,,
P2V-PROD,1,Administrators,Default Admin workgroup.,This group consists all the permissions on the engine.,False,True,,,
P2V-PROD,39,Auditor,users can check auditlogs,permission to read and check audit-logs,False,False,,,
P2V-PROD,9,data.Austria,OMV BO Austria users,standard access - no create and delete projects,False,False,,,
P2V-PROD,90,data.Austria.Economics,data.Austria.Economics,economists access - create and delete projects and specific rights in PSE,False,False,,,
P2V-PROD,96,data.Austria.Finance,data.Austria.Finance,finance access - create and delete projects and specific rights in PSF,False,False,,,
P2V-PROD,45,data.Austria.Key,data.Austria.Key,PPP access ,False,False,,,
P2V-PROD,33,data.BD.project,Business Development project ,Business Development power user HO,False,False,,,
P2V-PROD,8,data.Corporate,OMV Headoffice users (corporate) ,standard access - no create and delete projects,False,False,,,
P2V-PROD,95,data.Corporate.Economics,OMV Headoffice users (corporate) Economics,economists access - create and delete projects and specific rights in PSE,False,False,,,
P2V-PROD,101,data.Corporate.Finance,OMV Headoffice users (corporate) Finance,finance access - create and delete projects and specific rights in PSF,False,False,,,
P2V-PROD,88,data.Corporate.key,OMV Headoffice users (corporate) key ,PPP access ,False,False,,,
P2V-PROD,63,data.Libya,data.Libya,standard access - no create and delete projects,False,False,,,
P2V-PROD,94,data.Libya.Economics,data.Libya.Economics,economists access - create and delete projects and specific rights in PSE,False,False,,,
P2V-PROD,100,data.Libya.Finance,data.Libya.Finance,finance access - create and delete projects and specific rights in PSF,False,False,,,
P2V-PROD,64,data.Libya.key,data.Libya,PPP access ,False,False,,,
P2V-PROD,10,data.Norway,OMV BO Norway users,standard access - no create and delete projects,False,False,,,
P2V-PROD,91,data.Norway.Economics,data.Norway.Economics,economists access - create and delete projects and specific rights in PSE,False,False,,,
P2V-PROD,98,data.Norway.Finance,data.Norway.Finance,finance access - create and delete projects and specific rights in PSF,False,False,,,
P2V-PROD,46,data.Norway.Key,data.Norway.Key,PPP access ,False,False,,,
P2V-PROD,12,data.Petrom,OMV Petrom users,are allowed to see on data from OMV Petrom,False,False,,,
P2V-PROD,11,data.Russia,OMV BO Russia users,standard access - no create and delete projects,False,False,,,
P2V-PROD,92,data.Russia.Economics,data.Russia.Economics,economists access - create and delete projects and specific rights in PSE,False,False,,,
P2V-PROD,99,data.Russia.Finance,data.Russia.Finance,finance access - create and delete projects and specific rights in PSF,False,False,,,
P2V-PROD,47,data.Russia.Key,data.Russia.Key,PPP access ,False,False,,,
P2V-PROD,61,data.Tunisia,OMV BO Tunisia users,standard access - no create and delete projects,False,False,,,
P2V-PROD,93,data.Tunisia.Economics,data.Tunisia.Economics,economists access - create and delete projects and specific rights in PSE,False,False,,,
P2V-PROD,97,data.Tunisia.Finance,data.Tunisia.Finance,finance access - create and delete projects and specific rights in PSF,False,False,,,
P2V-PROD,62,data.Tunisia.Key,data.Tunisia.Key,PPP access ,False,False,,,
P2V-PROD,21,DataFlow.key,Dataflow Key user ,Dataflow Key user in Branchoffice,False,False,,,
P2V-PROD,22,DataFlow.power,Dataflow Power user,Dataflow Power user in Headoffice,False,False,,,
P2V-PROD,40,Developer,internal & external developers,permissions needed for developers,False,False,,,
P2V-PROD,24,Economics.key,Economics key user ,Economics user in Branchoffice,False,False,,,
P2V-PROD,23,Economics.power,Economics power user,Economics power user in headoffice - global settings,False,False,,,
P2V-PROD,42,Economics.regimes,additional permission for Economics user to access Regime Library,,False,False,,,
P2V-PROD,89,Economics.unlock,additional permission for Economics user to unlock entities ,,False,False,,,
P2V-PROD,2,Everyone,Default workgroup.,This group consists only public permission on the engine.,True,False,,,
P2V-PROD,30,Financials.key,Financials key user,Controlling key user in Branchoffice,False,False,,,
P2V-PROD,29,Financials.power,Financials power user HO,Controlling power user  in Headoffice,False,False,,,
P2V-PROD,43,Financials.regimes,additional permission for Financials user to access Regime Library,,False,False,,,
P2V-PROD,44,Input.Approve,Input.Approve,,False,False,,,
P2V-PROD,48,Input.Confirm,Input.Confirm,,False,False,,,
P2V-PROD,65,Objects.unlock,Objects.unlock,,False,False,,,
P2V-PROD,41,P2V.admin,Plan2Value administrators,permissions to almost everything,False,False,,,
P2V-PROD,20,P2V.base,P2V base access,user are allowed to update their project data,False,False,,,
P2V-PROD,7,P2V.developer,Group of internal/external developers,all external AUCERNA experts to support ,False,False,,,
P2V-PROD,6,PetroVR,PetroVR user,Users are allowed to use Economics as a Service ; DataLoader,False,False,,,
P2V-PROD,25,Portfolio,Portfolio user,Portfolio power user in HO,False,False,,,
P2V-PROD,37,Reporting,External Data interface using Odata,permissions to use Odata as interface,False,False,,,
P2V-PROD,69,Reserves.Approver,Reserves.Approver,,False,False,,,
P2V-PROD,66,Reserves.base,Reserves.base,,False,False,,,
P2V-PROD,32,Reserves.key,Resources/Reserves key user,Reserves key user  + QREs,False,False,,,
P2V-PROD,31,Reserves.power,Resources/Reserves power user HO,Reserves power user in Headoffice,False,False,,,
P2V-PROD,68,Reserves.Security,Reserves.useradmin + Reserves.DataAdmin,,False,False,,,
P2V-PROD,79,temp.adjust.admin,temp.adjust.admin,,False,False,,,
P2V-PROD,86,temp.adjust.admin.deny,temp.adjust.admin.deny,,False,False,,,
P2V-PROD,80,temp.adjust.admin.readonly,temp.adjust.admin.readonly,,False,False,,,
P2V-PROD,73,temp.adjust.eco,temp.adjust.eco,,False,False,,,
P2V-PROD,75,temp.adjust.eco.deny,temp.adjust.eco.deny,,False,False,,,
P2V-PROD,74,temp.adjust.eco.readonly,temp.adjust.eco.readonly,,False,False,,,
P2V-PROD,76,temp.adjust.ecoresults,temp.adjust.ecoresults,,False,False,,,
P2V-PROD,78,temp.adjust.ecoresults.deny,temp.adjust.ecoresults.deny,,False,False,,,
P2V-PROD,77,temp.adjust.ecoresults.readonly,temp.adjust.ecoresults.readonly,,False,False,,,
P2V-PROD,81,temp.adjust.fin,temp.adjust.fin,,False,False,,,
P2V-PROD,87,temp.adjust.fin.deny,temp.adjust.fin.deny,,False,False,,,
P2V-PROD,82,temp.adjust.fin.readonly,temp.adjust.fin.readonly,,False,False,,,
P2V-PROD,83,temp.adjust.input,temp.adjust.input,,False,False,,,
P2V-PROD,85,temp.adjust.input.deny,temp.adjust.input.deny,,False,False,,,
P2V-PROD,84,temp.adjust.input.readonly,temp.adjust.input.readonly,,False,False,,,
P2V-PROD,52,temp.admin,temp.admin,,False,False,,,
P2V-PROD,54,temp.admin.deny,temp.admin.deny,,False,False,,,
P2V-PROD,53,temp.admin.readonly,temp.admin.readonly,,False,False,,,
P2V-PROD,49,temp.economics,temp.economics,,False,False,,,
P2V-PROD,51,temp.economics.deny,temp.economics.deny,,False,False,,,
P2V-PROD,50,temp.economics.readonly,temp.economics.readonly,,False,False,,,
P2V-PROD,70,temp.ecoresults,temp.ecoresults,,False,False,,,
P2V-PROD,72,temp.ecoresults.deny,temp.ecoresults.deny,,False,False,,,
P2V-PROD,71,temp.ecoresults.readonly,temp.ecoresults.readonly,,False,False,,,
P2V-PROD,55,temp.financials,temp.financials,,False,False,,,
P2V-PROD,57,temp.financials.deny,temp.financials.deny,,False,False,,,
P2V-PROD,56,temp.financials.readonly,temp.financials.readonly,,False,False,,,
P2V-PROD,58,temp.input,temp.input,,False,False,,,
P2V-PROD,60,temp.input.deny,temp.input.deny,,False,False,,,
P2V-PROD,59,temp.input.readonly,temp.input.readonly,,False,False,,,
P2V-PROD,38,User.admin,User for useradministration,permissions to add/change users + workgroups + assignments,False,False,,,
